Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales,DayOfWeek,is_holiday
2021-06-11,4,pharmacy,1,0,0,1,102,0,4,0
2021-06-12,4,pharmacy,1,0,0,1,98,0,5,0
2021-06-13,4,pharmacy,1,0,0,1,90,12,6,0
2021-06-14,4,pharmacy,1,0,1,1,93,0,0,0
2021-06-15,4,pharmacy,1,0,1,1,98,15,1,0
2021-06-16,4,supermarket,1,1,0,1,104,1277,2,0
2021-06-17,4,supermarket,1,0,0,1,105,71,3,0
2021-06-18,4,supermarket,1,0,0,1,100,0,4,1
2021-06-19,4,supermarket,1,1,0,1,100,1111,5,1
2021-06-20,4,pharmacy,1,0,0,1,94,0,6,0
2021-06-21,4,supermarket,1,1,0,1,93,1142,0,0
2021-06-22,4,pharmacy,1,1,0,1,94,1054,1,0
2021-06-23,4,supermarket,1,0,0,1,97,257,2,0
2021-06-24,4,convenience,1,0,0,1,83,0,3,0
2021-06-25,4,supermarket,1,0,0,1,100,111,4,0
2021-06-26,4,supermarket,1,0,0,1,108,105,5,0
2021-06-27,4,pharmacy,1,0,0,1,83,0,6,0
2021-06-28,4,supermarket,1,1,0,1,82,936,0,0
2021-06-29,4,convenience,1,0,0,1,96,176,1,0
2021-06-30,4,pharmacy,1,0,1,1,83,0,2,0
2021-07-01,4,pharmacy,1,1,0,1,75,764,3,0
2021-07-02,4,supermarket,1,1,0,1,77,935,4,0
2021-07-03,4,pharmacy,1,0,0,1,91,51,5,0
2021-07-04,4,pharmacy,1,0,0,1,80,99,6,1
2021-07-05,4,pharmacy,1,0,0,1,118,104,0,1
2021-07-06,4,pharmacy,1,1,0,1,82,980,1,0
2021-07-07,4,pharmacy,1,0,0,1,87,0,2,0
2021-07-08,4,pharmacy,1,1,0,1,109,1194,3,0
2021-07-09,4,convenience,1,0,0,1,107,66,4,0
2021-07-10,4,supermarket,0,1,0,1,0,0,5,0
2021-07-11,4,convenience,1,0,0,1,69,0,6,0
2021-07-12,4,pharmacy,1,1,0,1,60,557,0,0
2021-07-13,4,pharmacy,1,1,0,1,89,869,1,0
2021-07-14,4,supermarket,1,0,0,1,93,46,2,0
2021-07-15,4,convenience,1,1,0,1,93,937,3,0
2021-07-16,4,supermarket,1,1,1,1,88,1070,4,0
2021-07-17,4,convenience,1,1,0,1,65,478,5,0
2021-07-18,4,pharmacy,1,0,0,1,99,17,6,0
2021-07-19,4,supermarket,1,0,0,1,86,0,0,0
2021-07-20,4,supermarket,1,1,0,1,92,1030,1,0
2021-07-21,4,pharmacy,0,1,0,1,0,0,2,0
2021-07-22,4,supermarket,1,0,0,1,88,0,3,0
2021-07-23,4,convenience,1,1,0,1,75,561,4,0
2021-07-24,4,convenience,1,0,0,1,86,154,5,0
2021-07-25,4,convenience,1,1,0,1,88,603,6,0
2021-07-26,4,convenience,1,0,0,1,82,0,0,0
2021-07-27,4,pharmacy,1,0,0,1,72,0,1,0
2021-07-28,4,supermarket,1,0,1,1,87,122,2,0
2021-07-29,4,convenience,1,0,0,1,85,29,3,0
2021-07-30,4,pharmacy,1,0,0,1,73,0,4,0
2021-07-31,4,supermarket,1,0,0,1,82,0,5,0
2021-08-01,4,supermarket,1,0,0,1,87,114,6,0
2021-08-02,4,pharmacy,1,0,0,1,94,0,0,0
2021-08-03,4,pharmacy,1,1,0,1,70,791,1,0
2021-08-04,4,convenience,1,0,0,1,119,0,2,0
2021-08-05,4,supermarket,0,0,0,1,0,0,3,0
2021-08-06,4,supermarket,1,0,0,1,87,157,4,0
2021-08-07,4,pharmacy,1,1,0,1,102,1192,5,0
2021-08-08,4,supermarket,1,1,1,1,75,887,6,0
2021-08-09,4,convenience,1,0,0,1,82,167,0,0
2021-08-10,4,supermarket,1,1,0,1,85,1177,1,0
2021-08-11,4,pharmacy,1,1,0,1,105,1268,2,0
2021-08-12,4,pharmacy,1,0,0,1,82,28,3,0
2021-08-13,4,convenience,1,1,0,1,60,462,4,0
2021-08-14,4,convenience,1,0,0,1,104,0,5,0
2021-08-15,4,supermarket,0,0,0,1,0,0,6,0
2021-08-16,4,supermarket,1,0,0,1,84,77,0,0
2021-08-17,4,pharmacy,0,0,0,1,0,0,1,0
2021-08-18,4,convenience,1,0,0,1,90,41,2,0
2021-08-19,4,convenience,1,0,0,1,99,0,3,0
2021-08-20,4,convenience,1,0,0,1,82,51,4,0
2021-08-21,4,supermarket,1,0,1,1,99,0,5,0
2021-08-22,4,convenience,1,0,1,1,87,0,6,0
2021-08-23,4,pharmacy,1,0,0,1,79,0,0,0
2021-08-24,4,pharmacy,1,0,0,1,100,0,1,0
2021-08-25,4,supermarket,1,1,0,1,88,1152,2,0
2021-08-26,4,supermarket,1,0,0,1,79,2,3,0
2021-08-27,4,convenience,1,0,0,1,87,0,4,0
2021-08-28,4,supermarket,1,0,0,1,99,0,5,0
2021-08-29,4,pharmacy,0,0,0,1,0,0,6,0
2021-08-30,4,convenience,1,0,0,1,78,0,0,0
2021-08-31,4,pharmacy,1,0,0,1,91,70,1,0
2021-09-01,4,convenience,0,1,0,0,0,0,2,0
2021-09-02,4,supermarket,1,0,0,0,111,0,3,0
2021-09-03,4,convenience,1,0,0,0,105,0,4,0
2021-09-04,4,convenience,0,0,0,0,0,0,5,0
2021-09-05,4,pharmacy,1,1,1,0,86,873,6,0
2021-09-06,4,pharmacy,1,1,0,0,91,1063,0,1
2021-09-07,4,convenience,1,0,0,0,113,47,1,0
2021-09-08,4,supermarket,1,0,0,0,101,174,2,0
2021-09-09,4,supermarket,1,1,1,0,96,1287,3,0
2021-09-10,4,pharmacy,1,0,0,0,106,0,4,0
2021-09-11,4,supermarket,1,0,0,0,108,0,5,0
2021-09-12,4,pharmacy,1,0,0,0,118,0,6,0
2021-09-13,4,supermarket,1,0,0,0,111,23,0,0
2021-09-14,4,convenience,1,1,0,0,97,974,1,0
2021-09-15,4,pharmacy,1,1,0,0,90,1104,2,0
2021-09-16,4,pharmacy,1,1,0,0,63,666,3,0
2021-09-17,4,convenience,1,0,0,0,93,4,4,0
2021-09-18,4,pharmacy,1,0,0,0,81,142,5,0
2021-09-19,4,supermarket,1,0,0,0,83,0,6,0
2021-09-20,4,supermarket,0,1,0,0,0,0,0,0
2021-09-21,4,pharmacy,1,1,0,0,98,1193,1,0
2021-09-22,4,supermarket,1,0,0,0,116,0,2,0
2021-09-23,4,pharmacy,1,0,0,0,103,0,3,0
2021-09-24,4,convenience,1,0,0,0,116,45,4,0
2021-09-25,4,pharmacy,0,1,0,0,0,0,5,0
2021-09-26,4,convenience,1,0,0,0,96,108,6,0
2021-09-27,4,supermarket,1,0,0,0,106,267,0,0
2021-09-28,4,convenience,1,0,0,0,111,0,1,0
2021-09-29,4,supermarket,1,0,0,0,116,13,2,0
2021-09-30,4,pharmacy,1,1,0,0,83,913,3,0
2021-10-01,4,supermarket,1,1,0,0,98,1207,4,0
2021-10-02,4,pharmacy,1,1,0,0,97,1006,5,0
2021-10-03,4,pharmacy,1,1,0,0,123,1287,6,0
2021-10-04,4,convenience,1,0,1,0,120,0,0,0
2021-10-05,4,convenience,1,0,0,0,121,0,1,0
2021-10-06,4,convenience,1,0,0,0,83,0,2,0
2021-10-07,4,convenience,1,1,0,0,87,532,3,0
2021-10-08,4,supermarket,1,0,0,0,96,8,4,0
2021-10-09,4,supermarket,1,0,0,0,95,0,5,0
2021-10-10,4,supermarket,1,0,0,0,89,0,6,0
2021-10-11,4,pharmacy,1,0,1,0,97,9,0,1
2021-10-12,4,supermarket,1,1,0,0,83,995,1,0
2021-10-13,4,supermarket,1,1,0,0,102,1184,2,0
2021-10-14,4,supermarket,1,0,0,0,110,0,3,0
2021-10-15,4,convenience,1,0,0,0,98,0,4,0
2021-10-16,4,supermarket,1,1,1,0,106,1155,5,0
2021-10-17,4,pharmacy,1,1,0,0,131,1637,6,0
2021-10-18,4,convenience,0,0,0,0,0,0,0,0
2021-10-19,4,pharmacy,1,0,0,0,87,26,1,0
2021-10-20,4,supermarket,1,0,0,0,100,259,2,0
2021-10-21,4,convenience,1,0,1,0,111,0,3,0
2021-10-22,4,pharmacy,1,1,0,0,85,981,4,0
2021-10-23,4,supermarket,1,0,0,0,98,232,5,0
2021-10-24,4,pharmacy,1,0,0,0,118,0,6,0
2021-10-25,4,pharmacy,1,0,1,0,100,133,0,0
2021-10-26,4,pharmacy,1,0,0,0,99,22,1,0
2021-10-27,4,supermarket,1,0,1,0,97,0,2,0
2021-10-28,4,supermarket,1,0,0,0,95,4,3,0
2021-10-29,4,pharmacy,1,0,0,0,103,0,4,0
2021-10-30,4,convenience,1,0,0,0,108,157,5,0
2021-10-31,4,convenience,1,0,0,0,105,0,6,0
2021-11-01,4,supermarket,1,0,0,0,113,69,0,0
2021-11-02,4,supermarket,0,0,0,0,0,0,1,0
2021-11-03,4,supermarket,1,0,0,0,88,29,2,0
2021-11-04,4,supermarket,0,0,1,0,0,0,3,0
2021-11-05,4,supermarket,1,0,1,0,89,0,4,0
2021-11-06,4,convenience,1,1,1,0,89,931,5,0
2021-11-07,4,supermarket,1,1,0,0,85,1054,6,0
2021-11-08,4,pharmacy,0,0,0,0,0,0,0,0
2021-11-09,4,pharmacy,1,1,0,0,86,873,1,0
2021-11-10,4,convenience,1,0,0,0,88,118,2,0
2021-11-11,4,pharmacy,1,0,1,0,116,46,3,1
2021-11-12,4,convenience,1,0,1,0,126,15,4,0
2021-11-13,4,convenience,1,0,0,0,98,102,5,0
2021-11-14,4,pharmacy,1,0,1,0,97,0,6,0
2021-11-15,4,supermarket,1,0,0,0,94,129,0,0
2021-11-16,4,pharmacy,1,1,0,0,119,1242,1,0
2021-11-17,4,pharmacy,1,0,1,0,97,3,2,0
2021-11-18,4,convenience,1,0,0,0,108,0,3,0
2021-11-19,4,pharmacy,0,0,0,0,0,0,4,0
2021-11-20,4,convenience,1,0,0,0,96,0,5,0
2021-11-21,4,supermarket,1,1,0,0,94,1111,6,0
2021-11-22,4,supermarket,1,1,0,0,114,1423,0,0
2021-11-23,4,supermarket,1,1,0,0,93,1051,1,0
2021-11-24,4,pharmacy,0,0,0,0,0,0,2,0
2021-11-25,4,convenience,1,0,0,0,83,0,3,1
2021-11-26,4,supermarket,1,0,0,0,87,0,4,0
2021-11-27,4,convenience,0,0,1,0,0,0,5,0
2021-11-28,4,convenience,1,0,0,0,114,0,6,0
2021-11-29,4,supermarket,0,1,0,0,0,0,0,0
2021-11-30,4,supermarket,1,0,0,0,104,43,1,0
2021-12-01,4,convenience,1,0,1,0,78,0,2,0
2021-12-02,4,supermarket,1,1,0,0,76,900,3,0
2021-12-03,4,convenience,1,1,1,0,92,763,4,0
2021-12-04,4,convenience,0,0,0,0,0,0,5,0
2021-12-05,4,supermarket,1,0,0,0,99,105,6,0
2021-12-06,4,pharmacy,1,0,0,0,112,108,0,0
2021-12-07,4,supermarket,1,0,0,0,103,0,1,0
2021-12-08,4,pharmacy,1,0,0,0,97,71,2,0
2021-12-09,4,convenience,1,0,0,0,101,87,3,0
2021-12-10,4,convenience,1,0,0,0,109,0,4,0
2021-12-11,4,pharmacy,1,0,0,0,110,95,5,0
2021-12-12,4,convenience,1,1,0,0,87,812,6,0
2021-12-13,4,pharmacy,1,1,0,0,119,1423,0,0
2021-12-14,4,pharmacy,1,0,0,0,99,0,1,0
2021-12-15,4,convenience,1,1,0,0,62,572,2,0
2021-12-16,4,pharmacy,1,0,0,0,109,20,3,0
2021-12-17,4,supermarket,1,0,0,0,79,0,4,0
2021-12-18,4,supermarket,0,0,0,0,0,0,5,0
2021-12-19,4,convenience,1,0,0,0,118,0,6,0
2021-12-20,4,convenience,1,0,0,0,114,4,0,0
2021-12-21,4,pharmacy,1,1,1,0,79,824,1,0
2021-12-22,4,pharmacy,1,0,0,0,105,0,2,0
2021-12-23,4,pharmacy,0,1,0,0,0,0,3,0
2021-12-24,4,pharmacy,1,0,0,0,109,40,4,1
2021-12-25,4,supermarket,1,0,0,0,101,0,5,1
2021-12-26,4,supermarket,1,0,1,0,98,20,6,0
2021-12-27,4,convenience,1,0,0,0,114,0,0,0
2021-12-28,4,pharmacy,1,0,0,0,103,0,1,0
2021-12-29,4,pharmacy,1,0,0,0,98,27,2,0
2021-12-30,4,convenience,1,0,0,0,104,163,3,0
2021-12-31,4,pharmacy,0,0,0,0,0,0,4,1
2022-01-01,4,pharmacy,1,0,0,0,97,10,5,1
2022-01-02,4,pharmacy,1,0,0,0,118,0,6,0
2022-01-03,4,pharmacy,1,0,0,0,115,56,0,0
2022-01-04,4,pharmacy,1,1,0,0,113,1269,1,0
2022-01-05,4,convenience,1,1,0,0,119,1057,2,0
2022-01-06,4,pharmacy,1,0,0,0,87,186,3,0
2022-01-07,4,convenience,1,0,0,0,104,0,4,0
2022-01-08,4,pharmacy,1,0,0,0,96,95,5,0
2022-01-09,4,supermarket,1,1,0,0,108,1310,6,0
2022-01-10,4,supermarket,1,0,0,0,99,14,0,0
2022-01-11,4,supermarket,1,0,0,0,107,0,1,0
2022-01-12,4,supermarket,1,0,0,0,97,110,2,0
2022-01-13,4,convenience,1,0,0,0,116,83,3,0
2022-01-14,4,convenience,1,1,0,0,123,1125,4,0
2022-01-15,4,pharmacy,0,1,0,0,0,0,5,0
2022-01-16,4,supermarket,0,0,0,0,0,0,6,0
2022-01-17,4,convenience,1,1,0,0,97,743,0,1
2022-01-18,4,pharmacy,1,0,0,0,101,0,1,0
2022-01-19,4,pharmacy,1,1,0,0,88,961,2,0
2022-01-20,4,convenience,1,1,0,0,95,685,3,0
2022-01-21,4,supermarket,1,0,1,0,111,112,4,0
2022-01-22,4,pharmacy,1,1,0,0,113,1221,5,0
2022-01-23,4,supermarket,0,0,0,0,0,0,6,0
2022-01-24,4,supermarket,1,0,0,0,93,0,0,0
2022-01-25,4,supermarket,1,0,0,0,119,64,1,0
2022-01-26,4,pharmacy,1,0,0,0,106,0,2,0
2022-01-27,4,supermarket,1,0,0,0,106,0,3,0
2022-01-28,4,pharmacy,1,0,0,0,105,141,4,0
2022-01-29,4,supermarket,1,1,0,0,108,1426,5,0
2022-01-30,4,pharmacy,0,0,1,0,0,0,6,0
2022-01-31,4,supermarket,1,0,0,0,103,20,0,0
2022-02-01,4,convenience,1,0,1,0,86,0,1,0
2022-02-02,4,supermarket,1,0,1,0,100,0,2,0
2022-02-03,4,supermarket,1,0,0,0,110,0,3,0
2022-02-04,4,pharmacy,1,0,0,0,109,39,4,0
2022-02-05,4,pharmacy,1,1,0,0,91,997,5,0
2022-02-06,4,supermarket,1,0,1,0,95,0,6,0
2022-02-07,4,convenience,1,0,0,0,108,154,0,0
2022-02-08,4,convenience,1,1,0,0,87,897,1,0
2022-02-09,4,pharmacy,1,0,0,0,109,0,2,0
2022-02-10,4,convenience,1,0,0,0,93,29,3,0
2022-02-11,4,supermarket,1,0,0,0,100,0,4,0
2022-02-12,4,pharmacy,1,1,0,0,103,1193,5,0
2022-02-13,4,supermarket,1,1,1,0,77,1116,6,0
2022-02-14,4,pharmacy,1,1,0,0,94,998,0,0
2022-02-15,4,pharmacy,1,0,1,0,110,79,1,0
2022-02-16,4,pharmacy,1,0,0,0,97,161,2,0
2022-02-17,4,pharmacy,1,1,1,0,74,800,3,0
2022-02-18,4,convenience,1,0,0,0,89,49,4,0
2022-02-19,4,supermarket,1,0,0,0,101,171,5,0
2022-02-20,4,supermarket,1,1,0,0,85,926,6,0
2022-02-21,4,supermarket,1,0,0,0,85,0,0,1
2022-02-22,4,pharmacy,1,0,1,0,92,0,1,0
2022-02-23,4,convenience,1,1,0,0,94,921,2,0
2022-02-24,4,supermarket,1,0,0,0,115,0,3,0
2022-02-25,4,convenience,1,0,0,0,109,55,4,0
2022-02-26,4,pharmacy,1,1,0,0,89,1114,5,0
2022-02-27,4,supermarket,1,1,0,0,92,1037,6,0
2022-02-28,4,convenience,1,0,0,0,94,0,0,0
2022-03-01,4,pharmacy,1,0,0,0,96,66,1,0
2022-03-02,4,convenience,1,1,0,0,93,841,2,0
2022-03-03,4,supermarket,1,0,1,0,114,0,3,0
2022-03-04,4,supermarket,0,0,0,0,0,0,4,0
2022-03-05,4,pharmacy,0,0,0,0,0,0,5,0
2022-03-06,4,pharmacy,1,1,0,0,82,863,6,0
2022-03-07,4,pharmacy,1,1,0,0,117,1244,0,0
2022-03-08,4,convenience,1,0,0,0,107,70,1,0
2022-03-09,4,convenience,1,1,0,0,100,895,2,0
2022-03-10,4,convenience,1,1,1,0,87,788,3,0
2022-03-11,4,pharmacy,1,0,0,0,92,15,4,0
2022-03-12,4,supermarket,1,0,0,0,95,0,5,0
2022-03-13,4,supermarket,1,0,0,0,101,0,6,0
2022-03-14,4,convenience,1,1,0,0,120,1061,0,0
2022-03-15,4,convenience,1,0,1,0,94,0,1,0
2022-03-16,4,supermarket,1,0,1,0,90,27,2,0
2022-03-17,4,supermarket,1,0,0,0,95,48,3,0
2022-03-18,4,convenience,1,0,0,0,91,168,4,0
2022-03-19,4,convenience,1,1,0,0,118,985,5,0
2022-03-20,4,supermarket,1,0,0,0,81,89,6,0
2022-03-21,4,pharmacy,1,1,0,0,99,1231,0,0
2022-03-22,4,convenience,0,0,0,0,0,0,1,0
2022-03-23,4,supermarket,1,0,0,0,101,0,2,0
2022-03-24,4,supermarket,1,1,0,0,66,761,3,0
2022-03-25,4,supermarket,1,0,0,0,90,151,4,0
2022-03-26,4,supermarket,1,0,0,0,108,0,5,0
2022-03-27,4,pharmacy,1,1,0,0,81,887,6,0
2022-03-28,4,supermarket,1,0,0,0,98,0,0,0
2022-03-29,4,convenience,1,0,0,0,108,77,1,0
2022-03-30,4,pharmacy,1,0,0,0,105,0,2,0
2022-03-31,4,supermarket,1,0,0,0,103,0,3,0
2022-04-01,4,pharmacy,1,1,0,0,100,1002,4,0
2022-04-02,4,convenience,1,1,0,0,86,932,5,0
2022-04-03,4,supermarket,1,0,0,0,93,23,6,0
2022-04-04,4,convenience,1,1,0,0,116,1023,0,0
2022-04-05,4,supermarket,1,1,0,0,94,1107,1,0
2022-04-06,4,supermarket,1,0,0,0,95,0,2,0
2022-04-07,4,supermarket,1,0,0,0,87,135,3,0
2022-04-08,4,supermarket,0,0,0,0,0,0,4,0
2022-04-09,4,supermarket,1,1,0,0,114,1427,5,0
2022-04-10,4,pharmacy,1,1,0,0,82,836,6,0
2022-04-11,4,supermarket,1,0,0,0,88,0,0,0
2022-04-12,4,supermarket,1,1,0,0,111,1240,1,0
2022-04-13,4,pharmacy,1,0,1,0,105,0,2,0
2022-04-14,4,pharmacy,1,0,0,0,78,104,3,0
2022-04-15,4,pharmacy,1,1,0,0,109,1209,4,0
2022-04-16,4,pharmacy,0,0,1,0,0,0,5,0
2022-04-17,4,pharmacy,1,0,0,0,104,6,6,0
2022-04-18,4,pharmacy,0,0,0,0,0,0,0,0
2022-04-19,4,supermarket,1,0,0,0,107,0,1,0
2022-04-20,4,supermarket,1,0,0,0,125,0,2,0
2022-04-21,4,convenience,1,0,0,0,106,18,3,0
2022-04-22,4,supermarket,1,1,1,0,102,1124,4,0
2022-04-23,4,supermarket,1,1,0,0,97,1176,5,0
2022-04-24,4,pharmacy,1,0,0,0,100,2,6,0
2022-04-25,4,pharmacy,1,0,1,0,101,11,0,0
2022-04-26,4,supermarket,1,1,0,0,79,959,1,0
2022-04-27,4,convenience,1,0,0,0,109,0,2,0
2022-04-28,4,pharmacy,1,0,0,0,86,0,3,0
2022-04-29,4,supermarket,1,0,0,0,106,18,4,0
2022-04-30,4,supermarket,1,0,0,0,95,0,5,0
2022-05-01,4,convenience,1,0,0,0,95,0,6,0
2022-05-02,4,convenience,1,0,0,0,91,0,0,0
2022-05-03,4,pharmacy,0,0,0,0,0,0,1,0
2022-05-04,4,convenience,1,1,0,0,82,774,2,0
2022-05-05,4,supermarket,1,1,0,0,109,1378,3,0
2022-05-06,4,supermarket,1,0,0,0,105,110,4,0
2022-05-07,4,convenience,0,1,0,0,0,0,5,0
2022-05-08,4,convenience,1,0,0,0,110,3,6,0
2022-05-09,4,convenience,1,0,1,0,89,34,0,0
2022-05-10,4,convenience,1,1,0,0,104,1038,1,0
2022-05-11,4,pharmacy,1,0,0,0,121,0,2,0
2022-05-12,4,convenience,1,0,0,0,92,0,3,0
2022-05-13,4,pharmacy,1,0,0,0,90,138,4,0
2022-05-14,4,supermarket,1,1,0,0,93,947,5,0
2022-05-15,4,convenience,1,0,0,0,85,91,6,0
2022-05-16,4,pharmacy,1,1,0,0,111,1354,0,0
2022-05-17,4,convenience,1,1,0,0,132,1268,1,0
2022-05-18,4,supermarket,0,1,0,0,0,0,2,0
2022-05-19,4,supermarket,1,0,0,0,88,0,3,0
2022-05-20,4,supermarket,1,0,0,0,90,0,4,0
2022-05-21,4,convenience,0,0,1,0,0,0,5,0
2022-05-22,4,convenience,0,0,0,0,0,0,6,0
2022-05-23,4,pharmacy,0,1,0,0,0,0,0,0
2022-05-24,4,supermarket,1,0,1,0,112,0,1,0
2022-05-25,4,convenience,1,1,1,0,90,826,2,0
2022-05-26,4,supermarket,1,0,0,0,98,0,3,0
2022-05-27,4,supermarket,1,1,0,0,100,1202,4,0
2022-05-28,4,pharmacy,1,0,0,0,110,0,5,0
2022-05-29,4,pharmacy,1,0,0,0,90,24,6,0
2022-05-30,4,pharmacy,0,1,0,0,0,0,0,1
2022-05-31,4,pharmacy,1,0,0,0,107,0,1,0
2022-06-01,4,supermarket,1,0,0,1,93,22,2,0
2022-06-02,4,pharmacy,1,0,0,1,74,191,3,0
2022-06-03,4,pharmacy,1,0,1,1,83,0,4,0
2022-06-04,4,pharmacy,1,1,0,1,109,1151,5,0
2022-06-05,4,pharmacy,1,1,0,1,121,1420,6,0
2022-06-06,4,supermarket,1,0,0,1,89,116,0,0
2022-06-07,4,pharmacy,1,0,0,1,91,10,1,0
2022-06-08,4,supermarket,1,0,1,1,94,0,2,0
2022-06-09,4,convenience,1,1,0,1,98,1014,3,0
2022-06-10,4,supermarket,1,1,0,1,98,1052,4,0
2022-06-11,4,supermarket,1,1,0,1,105,1207,5,0
2022-06-12,4,pharmacy,1,0,0,1,91,58,6,0
2022-06-13,4,convenience,1,0,0,1,73,0,0,0
2022-06-14,4,convenience,1,0,0,1,90,38,1,0
2022-06-15,4,convenience,1,0,0,1,96,113,2,0
2022-06-16,4,convenience,1,1,0,1,84,923,3,0
2022-06-17,4,supermarket,1,0,0,1,96,0,4,0
2022-06-18,4,convenience,0,1,0,1,0,0,5,0
2022-06-19,4,supermarket,1,0,0,1,92,71,6,1
2022-06-20,4,supermarket,1,1,0,1,93,1054,0,1
2022-06-21,4,supermarket,1,0,0,1,97,0,1,0
2022-06-22,4,convenience,1,0,0,1,78,32,2,0
2022-06-23,4,pharmacy,1,0,0,1,85,37,3,0
2022-06-24,4,pharmacy,1,1,0,1,65,524,4,0
2022-06-25,4,convenience,1,0,0,1,98,0,5,0
2022-06-26,4,pharmacy,1,1,0,1,66,542,6,0
2022-06-27,4,pharmacy,1,0,0,1,86,0,0,0
2022-06-28,4,supermarket,1,0,1,1,80,0,1,0
2022-06-29,4,supermarket,1,1,0,1,96,1129,2,0
2022-06-30,4,convenience,1,0,0,1,97,0,3,0
2022-07-01,4,convenience,1,0,1,1,73,0,4,0
2022-07-02,4,pharmacy,1,0,0,1,81,0,5,0
2022-07-03,4,supermarket,1,1,0,1,98,1024,6,0
2022-07-04,4,convenience,1,0,0,1,89,0,0,1
2022-07-05,4,convenience,1,0,0,1,61,0,1,0
2022-07-06,4,convenience,1,0,0,1,105,125,2,0
2022-07-07,4,convenience,1,0,1,1,101,0,3,0
2022-07-08,4,convenience,0,0,0,1,0,0,4,0
2022-07-09,4,convenience,1,0,0,1,82,0,5,0
2022-07-10,4,pharmacy,1,1,0,1,86,881,6,0
2022-07-11,4,supermarket,1,0,0,1,101,134,0,0
2022-07-12,4,supermarket,1,1,0,1,101,1178,1,0
2022-07-13,4,convenience,1,1,0,1,106,999,2,0
2022-07-14,4,supermarket,1,1,0,1,101,1290,3,0
2022-07-15,4,supermarket,1,0,0,1,98,0,4,0
2022-07-16,4,supermarket,1,0,1,1,78,0,5,0
2022-07-17,4,convenience,1,1,0,1,74,617,6,0
2022-07-18,4,convenience,1,0,0,1,76,63,0,0
2022-07-19,4,supermarket,1,0,0,1,82,0,1,0
2022-07-20,4,supermarket,0,1,0,1,0,0,2,0
2022-07-21,4,convenience,1,0,0,1,76,83,3,0
2022-07-22,4,pharmacy,1,0,0,1,87,139,4,0
2022-07-23,4,supermarket,1,0,0,1,85,67,5,0
2022-07-24,4,pharmacy,1,1,0,1,107,1206,6,0
2022-07-25,4,supermarket,1,0,1,1,99,18,0,0
2022-07-26,4,pharmacy,1,1,0,1,84,803,1,0
2022-07-27,4,pharmacy,1,0,0,1,97,0,2,0
2022-07-28,4,pharmacy,1,0,0,1,95,0,3,0
2022-07-29,4,convenience,1,0,0,1,93,7,4,0
2022-07-30,4,pharmacy,1,0,1,1,94,44,5,0
2022-07-31,4,pharmacy,1,0,0,1,103,11,6,0
2022-08-01,4,pharmacy,1,0,0,1,103,28,0,0
2022-08-02,4,supermarket,1,1,0,1,94,1203,1,0
2022-08-03,4,pharmacy,1,0,0,1,98,0,2,0
2022-08-04,4,supermarket,1,0,0,1,82,6,3,0
2022-08-05,4,pharmacy,1,0,1,1,91,24,4,0
2022-08-06,4,pharmacy,1,1,0,1,101,1064,5,0
2022-08-07,4,convenience,1,0,0,1,93,0,6,0
2022-08-08,4,supermarket,1,0,0,1,101,0,0,0
2022-08-09,4,pharmacy,0,1,0,1,0,0,1,0
2022-08-10,4,supermarket,1,0,0,1,80,14,2,0
2022-08-11,4,supermarket,1,0,0,1,92,3,3,0
2022-08-12,4,convenience,1,0,0,1,84,192,4,0
2022-08-13,4,convenience,1,1,0,1,58,616,5,0
2022-08-14,4,convenience,1,0,0,1,86,0,6,0
2022-08-15,4,convenience,0,0,1,1,0,0,0,0
2022-08-16,4,convenience,1,1,0,1,121,1216,1,0
2022-08-17,4,convenience,1,0,0,1,96,130,2,0
2022-08-18,4,convenience,1,1,0,1,91,852,3,0
2022-08-19,4,convenience,1,0,0,1,92,173,4,0
2022-08-20,4,pharmacy,1,0,0,1,88,0,5,0
2022-08-21,4,supermarket,1,0,0,1,98,0,6,0
2022-08-22,4,convenience,1,0,0,1,86,316,0,0
2022-08-23,4,convenience,1,0,0,1,74,71,1,0
2022-08-24,4,supermarket,1,0,0,1,84,0,2,0
2022-08-25,4,pharmacy,1,0,0,1,90,10,3,0
2022-08-26,4,supermarket,1,1,0,1,99,1205,4,0
2022-08-27,4,supermarket,1,0,0,1,90,166,5,0
2022-08-28,4,convenience,1,1,0,1,79,791,6,0
2022-08-29,4,supermarket,1,1,1,1,102,1216,0,0
2022-08-30,4,supermarket,1,1,0,1,96,984,1,0
2022-08-31,4,convenience,0,1,0,1,0,0,2,0
2022-09-01,4,convenience,1,0,0,0,100,6,3,0
2022-09-02,4,convenience,1,1,0,0,111,986,4,0
2022-09-03,4,convenience,0,1,0,0,0,0,5,0
2022-09-04,4,supermarket,1,1,0,0,111,1308,6,0
2022-09-05,4,supermarket,1,0,0,0,98,83,0,1
2022-09-06,4,pharmacy,1,1,0,0,96,908,1,0
2022-09-07,4,pharmacy,1,1,0,0,86,893,2,0
2022-09-08,4,supermarket,1,1,0,0,106,1341,3,0
2022-09-09,4,pharmacy,1,0,0,0,100,206,4,0
2022-09-10,4,supermarket,1,0,0,0,116,0,5,0
2022-09-11,4,pharmacy,1,1,0,0,116,1358,6,0
2022-09-12,4,convenience,1,0,0,0,91,133,0,0
2022-09-13,4,pharmacy,0,0,0,0,0,0,1,0
2022-09-14,4,convenience,1,1,0,0,88,866,2,0
